Unnamed: 0,제목,날짜,본문
197,"프랑스, 전쟁터에 '인공지능 로봇개' 투입 검토",2021.05.13.,5km 이상 달리며 현장 상황 대처 능력 갖춰 '살인 무감각해진다' 일부 반대에도 미·영·프 등은 개발 지속 프랑스가 인공 지능(AI)을 탑재한 로봇을 전쟁터에 투입하는 방안을 검토하고 있어 논란이 예상된다. 3일(현지시간) 일간 더타임스에 따르면 군과 민간인으로 구성된 프랑스 국방윤리위원회는 최근 엄격한...
199,"SKT, 사람 중심 AI 이념 설정…AI 컴퍼니 혁신 본격화",2021.05.13.,"자문단에는 이번 추구 가치 제정의 자문 역할을 한 오병철 연세대 법대 교수(윤리 법학)와 박상철 서울대 법대 교수(인공지능법), 김현경 서울과학기술대 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스의 윤석원 대표, 오혜연 카이스트 전산학부 교수(소셜 컴퓨팅), 김윤 CTO가 참가한다...."
200,[이상직 변호사의 AI 법률사무소](19)무엇을 어떻게 지킬 것인가. AI윤리와 법,2021.05.13.,"지난해 12월 23일 정부는 인공지능(AI) 윤리기준을 발표했다. 정부, 공공기관, 기업, 고객이 AI 개발 및 활용 과정에서 지켜야 할 주요 원칙과 핵심 요건을 담았다. 사람 중심 AI를 목적으로 인간존엄성 원칙(행복추구, 인권보장, 개인정보보호, 다양성 존중, 해악금지), 사회공공선 원칙(공공성, 개방성, 연대성..."
201,"SK텔레콤, '사람 중심 AI' 추구 가치 정립...AI 컴퍼니로 혁신 본격화",2021.05.15.,"SKT는 이번 AI 추구 가치에 다양한 분야의 전문성을 반영하기 위해 연세대 법대 오병철 교수(윤리 법학)와 서울대 법대 박상철 교수(인공지능법), 서울과학기술대 김현경 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스 윤석원 대표, 카이스트 전산학부 오혜연 교수(소셜 컴퓨팅), 김윤 SKT CTO..."
202,[IT돋보기] '처벌'까지 불사한 해외 AI규제…국내는?,2021.05.14.,"""인공지능(AI)와 같은 신기술이 우리 사회에 정착하기 위해서는 정부 차원에서 노력이 필요하다. 주요국 정부는 AI 개발 및 사용 과정에서 신뢰성을... 의무화, AI 창작물에 저작권 부여 등은 아직 사회적 합의가 필요한 부분이다. 또 지난해 말부터 정부 주도로 AI 윤리 기준안을 준비 중이다. 자율적..."
203,"신뢰할 수 있는 인공지능, 모두가 누릴 수 있는 AI 구현... 정부, 3대 전략 1...",2021.05.14.,"인공지능 윤리를 확산하는 것이 중점 방향이다. 주요 내용으로는 먼저, ▶신뢰 가능한 인공지능 구현 환경 조성으로 ▷인공지능 제품·서비스 구현단계별 신뢰 확보 체계를 마련하고 민간에서 AI 제품･서비스를 구현하는 단계(개발→ 검증→ 인증)에 따라, 기업, 개발자, 제3자 등이 신뢰성 구현을 위해 참조할..."
204,"SKT, AI 회사로서 '사람 중심' 7대 추구 가치 정립",2021.05.13.,"자문단에는 이번 추구 가치 제정의 자문 역할을 한 연세대 법대 오병철 교수(윤리 법학)와 서울대 법대 박상철 교수(인공지능법), 서울과학기술대 김현경 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스 윤석원 대표, 카이스트 전산학부 오혜연 교수(소셜 컴퓨팅), 김윤 CTO가 참가한다. SKT..."
205,"갈수록 문턱 높아지는 글로벌 AI 규제…""결국 시장의 선택이 관건""",2021.05.12.,"◆ ""가이드라인 제시하며 AI 산업 싹 키울 때"" 정부가 이번에 제시한 '신뢰할 수 있는 인공지능 실현전략'을 보면, 신뢰구현 법제도·윤리·기술적 요구사항을 종합한 AI 개발 가이드북이나 AI 윤리기준 실천을 위한 윤리 교육 강화 및 개발자·이용자용 체크리스트는 얼핏 강화된 규제처럼 보인다는..."
206,"""열린 인공지능 교육으로 AI 개발자 문턱 낮추겠다""...이지석 아이펠(AIFEEL)...",2021.05.13.,"(사진=김동원 기자) 인공지능(AI) 개발자를 꿈꾸는 사람들을 위한 열린 학교 아이펠(AIFEEL). 이곳은 모두의연구소에서 AI 교육 저변 확대를 위해... 인상 좋은 윤리 선생님 같았다. 의외라는 질문에 이 교장은 ""(직책을) 학장으로 하려다가 너무 어려워 보여 교장으로 했는데 처음 만난 분들은 다들 신기해하십니다..."
207,"[이 시각 세계] 프랑스, 전쟁터에 '인공지능 로봇개' 투입 검토",2021.05.13.,모델의 AI 로봇을 우선 검토 중인 것으로 알려졌습니다. 무게 31kg의 '스폿'은 5km 이상을 달릴 수 있고 스스로 현장 상황에 대처 가능하다는데요. 하지만 자동으로 임무를 수행하는 인공 지능 로봇은 살인이 무감각해진다는 윤리적인 문제가 있어 전 세계 약 30개 국가와 단체들은 전쟁에서 이런 무기의 사용을...
208,[기획연재]⑧ 인공지능 연구 국가 경쟁력 좌우…한양대 임종우 AI학과장,2021.05.10.,"한양대학교 ITBT관 (사진=한양대학교 일반대학원 인공지능학과) 한양대 인공지능 대학원은 AI 특화 교육ㆍ연구와 산학연 프로그램을 운영하고 있다.... 또한, AI 기술의 사회적 파급효과를 인지하여 윤리 의식을 갖고 연구에 임하는 AI 인재 양성을 추구한다. 한양대 인문학 진흥센터와 연계를 통해 AI 윤리..."
209,"카카오, 첫 ESG 보고서 '2020 카카오의 약속과 책임' 발간",2021.05.31.,"카카오는 디지털 책임, 인공지능(AI) 윤리, 프라이버시, 글로벌 협력, 소셜 임팩트 등 다양한 분야에서 사회적 책임을 다 하고 있으며 특히 디지털 기업 고유의 ESG 영역인 ‘기업의 디지털 책임’을 다 하기 위해 노력 중이다. 지난 1월 '카카오 인권경영선언문'을 제정하고 이를 구체화하기 위해 국내 민간 기업..."
210,엔씨소프트의 ESG 전략 주도하는 윤송이 CSO… 윤리·미래 세대에 투자 '집중...,2021.05.31.,▲미래세대에 대한 고려 ▲사회적 약자에 대한 지원 ▲환경 생태계의 보호 ▲인공지능(AI) 시대의 리더십과 윤리 등 4가지다. 특히 엔씨는 AI 시대의 리더십과 윤리에 집중하고 있는 모습이다. 'AI 프레임워크(Framework)' 시리즈는 엔씨가 ESG 경영 핵심 분야 중 하나인 'AI 시대의 리더십과 윤리(Leadership and...
211,AI 개발·운영 시 자율점검 가능한 개인정보보호 기준 나왔다,2021.05.31.,인공지능(AI) 서비스 개발 및 운영 시 발생할 수 있는 개인정보 침해를 예방하기 위한 개인정보보호 기준이 발표됐다. 개인정보보호위원회는 31일... 이와 같은 내용은 AI의 개인정보 처리 특성을 고려해 개인정보 보호법과 AI 윤리기준 및 국제적으로 통용되는 개인정보보호 중심설계 원칙 등을 반영했다....
212,"서울과학기술대학교, ‘2021 대한민국 혁신기관’으로 선정",2021.05.31.,"‘EPiC 졸업요건제’는 서울과기대 3대 인재상인 윤리적 인재(Ethic), 실천적 인재(Practicality), 창의적 인재(ideal Creativity)와 6대 핵심역량인 인문, 소통... ‘디스커버리학기제’는 4차 산업혁명의 변화에 대응해 신설된 신규 학기제로 여름방학 기간을 3개월로 확대해 프로그램 기반 코딩스쿨, AI 인공지능스쿨..."
213,"신한카드, 업계 최초 이사회 내 ESG위원회 신설... ""선진 거버넌스 확립""",2021.05.31.,"CDR 경영 원칙에 따라 윤리헌장을 제정하고 디지털 소비자 보호, 윤리적 인공지능(AI) 알고리즘, 사이버 보안 강화 등을 경영 전반에 도입하기로 했다. 이사회 내부 소위원회로 CDR 경영 위원회를 구성하는 것을 검토하는 등 지배구조 전반에 CDR 경영을 체계화하기 위한 노력도 병행해나갈 구상이다...."
214,"[기획연재]① 내년 모집 정원 2배 늘린다, 세계 AI연구 주도하는 KAIST AI대학...",2021.05.31.,이번 가을학기부터 KAIST 인공지능대학원생들은 오혜연 교수의 AI 윤리 과목을 들을 수 있다. 작년 뉴립스(NeurIPS)에 채택된 한국 논문 60%는 KAIST에서 나왔습니다. -KAIST 인공지능대학원 정송 원장- 정송 KAIST 인공지능대학원장(사진=박성은기자) Q. 올해로 3년차를 맞게 된 소감이 궁금하다. 시간이 어떻게...
215,구글 또 송사…이번엔 남녀 임금차별로 집단소송,2021.05.31.,"구글도 올초부터 인공지능(AI) 윤리 여성 연구원들이 다양성과 편견 등을 이유로 회사 측과 충돌했다. 이번 소송에 대해 구글 측은 ""우리 정책과 관행이 공정하다고 확신한다”면서 “남녀 간 임금 차이가 발견된다면, 바로 상향 조정한다”고 강조했다."
216,"IT업계, 이제 '메타버스다'…코로나19發 블루오션으로 급부상",2021.05.31.,"한동호 우석대학교 교수는 ""최근 이루다 사태로 인공지능(AI) 윤리, 개발사의 개인정보 침해 등에 대한 문제가 부각됐다""며 ""정부는 메타버스 산업 육성뿐만이 아니라 윤리, 사생활 침해 등에 대해 대비할 수 있는 법·제도적 장치를 마련해야 한다""고 지적했다."
217,"[엔씨 AI 프레임워크] 페이페이 리 ""AI 기술 발전, 정부·기업·대학 협력해야...",2021.05.27.,핵심 분야인 AI 시대 리더십과 윤리를 다루기 위해 마련한 연중기획 시리즈로 지난달 30일 공식 유튜브와 블로그에서 공개됐다. 윤송이 CSO가 하버드·스탠퍼드·매사추세츠공과대학(MIT) 등의 AI 연구·정치학·철학 등 분야별 석학과 대담하며 인공지능 기술을 바라보는 새로운 관점과 방향을 제시한다.
218,"서울과기대, '2021 대한민국 혁신기관' 선정",2021.05.27.,"'EPiC 졸업요건제'는 서울과기대 3대 인재상인 윤리적 인재(Ethic), 실천적 인재(Practicality), 창의적 인재(ideal Creativity)와 6대 핵심역량인 인문, 소통, 학문... 또 '디스커버리학기제'는 4차 산업혁명의 변화에 대응해 신설된 신규 학기제로 여름방학 기간을 3개월로 확대해 프로그램 기반 코딩스쿨, AI 인공지능스..."
219,코로나에도 명품 M&A ‘쑤욱’…한국 보면 이유안다,2021.05.04.,"소비자가 관심 있는 제품을 편안하게 둘러보고 쇼핑할 수 있도록 빅데이터 분석 등 인공지능(AI)과 고도의 정보기술(IT)이 필요합니다. 넷째, 지속가능성과 윤리경영에 대한 관심입니다. 이른바 MZ세대(밀레니얼·Z세대)는 환경과 사회적 이슈에 대해 매우 민감합니다. 명품 패션에서 살아있는 동물 털로..."
220,"[코로나 시대 뉴노멀 2.0] 한국 사회, '뉴노멀 2.0'에 대비하라",2021.05.04.,"친환경과 지속가능한 경제, 기업의 책임 경영, 사회적 불균형·역차별 해소, 나라별·지역별 갈등·격차 완화, 빅데이터·인공지능(AI) 등 4차 산업혁명의... 투명성 ▲윤리·준법경영 등이 두루 포함된다. 한 마디로 매출·영업이익 등 재무성과를 제외한 기업의 모든 활동을 포괄하고 있는 것이다. 대한상의의..."
221,대선 앞두고 또…정치권 '포털 알고리즘' 소환,2021.05.04.,본격 대선 정국을 앞두고 정치권이 다시 포털 인공지능(AI) 알고리즘을 도마 위에 올렸다. 포털 뉴스 검색 노출과 배열 방식에 대해 정치적 편향성을 문제... 허 의원은 “포털이 그동안 사용자들에게 충분한 설명을 하지 않은 부분이 있어 성급한 법적 의무보다는 사업자별 자율적 윤리가이드를 지키는 것이...
222,"120개 시민단체 ""인권·안전·민주 보장 AI 법규 마련해야""",2021.05.04.,"이들은 ""인공지능은 헌법과 법률에 따라 개인정보를 보호하고 인권 침해와 차별을 해서는 안 된다""며 ""딥러닝 등 특정한 기술적 특성이나 기업의 자율적인 윤리가 인권 보장과 법률 준수 의무를 회피하는 이유가 돼서도 안 된다""고 강조했다. 그러면서 ▲ 인공지능 국가 감독 체계 마련 ▲ 정보 공개와 국민의..."
223,"서울사이버대, K-MOOC 12개 과정 공개강좌 실시",2021.05.04.,인공지능(AI)강좌인 △인공지능 윤리(컴퓨터공학과 이성태 교수 외 1인)는 인공지능 기술의 발전과 함께 적극적으로 논의되어야 하는 인공지능 윤리를 다루고 있다. 강인 서울사이버대학교 총장은 “서울사이버대는 언택트 시대에 대응하여 품격 있는 강의를 선보이고 있다”며 “앞으로도 K-MOOC의 확산에도...
224,"조선대 SW중심대학사업단, 광주시교육청 AI정보영재교육원 SW·AI과정 호응",2021.05.20.,"SW·인공지능(AI) 과정 프로그램'이 참여자들의 호응을 얻고 있다고 24일 밝혔다. 광주시 AI정보영재교육원 SW·AI 과정 프로그램은 1년 과정으로... AI기계학습, AI이미지학습을 통한 전염병 예방수칙 사전, 화학원소 안내 사전 제작, 정보보안과 시대별 암호화 방법, 언어를 활용한 빅데이터 분석, AI윤리..."
225,한국판 어벤저스 뭉친 'K-메타버스' 첫 발 떼다,2021.05.20.,"얼라이언스는 참여기업과 영역을 확장해 나가면서 △메타버스 산업과 기술 동향을 공유하는 포럼 △메타버스 시장의 윤리적, 문화적 이슈 검토 및... 넥슨은 딥러닝과 비전컴퓨팅에 기반한 차세대 인공지능(AI) 기술과 반응형 진행·연출 시스템을 활용해 새로운 형태의 즐거움을 제공하는 신개념 놀이..."
226,불붙은 로톡 vs. 변협 전면전…“청년변호사ㆍ스타트업 싹 도려내는 행위”,2021.05.20.,이에 더해 변협이 플랫폼 가입 변호사에 대한 징계 방안을 담은 ‘변호사 윤리장전’도 개정하겠다고 밝히면서 갈등이 구체화했다. 로톡은 이런 조치가... 로톡뿐만 아니라 인공지능(AI)을 기반으로 법률·판례 검색 서비스를 제공하는 스타트업에도 불똥이 뛰게 된 셈이다. 코리아스타트업포럼(코스포)은 이날...
227,서울사이버대 K-MOOC 12개 과정 공개강좌 실시,2021.05.04.,"또한 인공지능(AI)강좌인 ▲인공지능 윤리(컴퓨터공학과 이성태 교수 외 1인)는 인공지능 기술의 발전과 함께 적극적으로 논의되어야 하는 인공지능 윤리를 다루고 있다. 서울사이버대학교 강인 총장은 ""서울사이버대는 언택트 시대에 대응하여 품격 있는 강의를 선보이고 있다""라며, ""앞으로도 K-MOOC의..."
228,[ET단상]코로나19 시대 의료 데이터 융합의 중요성,2021.05.13.,"머신러닝 기반으로 발전한 의료 인공지능(AI) 기술은 코로나19로 말미암은 제한점을 극복하는 대안으로 떠오르고 있다. 기존 임상 데이터 기반으로... 의료 AI 사업 활성화를 위해 개인정보 보호와 생명윤리법 등 복잡하게 얽힌 문제를 풀어야 할 숙제가 있으며, 제도적 뒷받침도 필요하다. 김진국..."
229,"SK텔레콤, 7대 AI 추구가치 제정...AI 회사로 혁신 가속화",2021.05.13.,"자문단에는 오병철 연세대 교수(윤리 법학)와 박상철 서울대 교수(인공지능법), 김현경 서울과학기술대 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스 윤석원 대표, 카이스트 전산학부 오혜연 교수(소셜 컴퓨팅), 김윤 CTO가 참가했다."
230,[Who Is ?] 이용섭 광주광역시 시장,2021.05.13.,"광주에 인공지능(AI), 신재생에너지산업을 육성하고, 상생형 일자리를 늘리기 위해 온힘을 쏟고 있다. 수도권 집중화에 대응하기 위해 광주시와 전남의... ◆ 기타 정부 공직자윤리위원회가 2021년 3월25일 공개한 공직자 재산변동사항 신고내역을 보면 약 11억 원의 재산을 보유하고 있다. 고향인 전남 한평의..."
231,[Who Is ?] 이인호 한국무역보험공사 사장,2021.05.13.,"◆ 상훈 ◆ 기타 2018년 3월 정부 공직자윤리위원회가 공개한 공직자 재산등록사항을 보면 본인과 배우자, 두 아들의 명의로 모두 8억286만7천 원의... 빅데이터·인공지능(AI)등 신기술을 활용해 고객에게 새로운 가치를 제공할 수 있도록 고객 친화적 제도 개선에 힘쓰겠다."" (2019/01/02, 한국무역보험공사 사장..."
232,"[테마캠퍼스/가톨릭대학교] ""의생명·4차 산업혁명 첨단 클러스터 구축 '총력...",2021.05.23.,졸업생들은 △인공지능 프로그래밍 △지능형 소프트웨어 개발 △의료 AI 시스템 프로그래밍 △게임프로그래밍 △드론 개발 △로봇공학 기술... 윤리적 리더 양성 위한 체계적 교양 교육 가톨릭대의 교양 교육은 윤리적 품성과 창의적 문제 해결 능력 함양에 초점을 둔 자체 특화 교육 브랜드로 명성이 높다....
233,"이원태 KISA 원장 ""정책 수립 역할 강화해 위상 높일 것""",2021.05.20.,"향후 인공지능(AI) 기반 인터넷침해대응센터(KISC)의 침해사고 대응능력 강화 등을 통해 국가 정책 및 국민과 밀접한 보안이슈 현안을 해결할 방침이다.... 한편 이 원장은 한국인터넷윤리학회·한국인공지능법학회 부회장, 개인정보보호위원회 자문위원, 대통령직속 정책기획위원회 위원..."
234,전 세계 자산 규모 8년새 3배 ↑… 기업 투자 결정적 요소로 [심층기획],2021.05.20.,"ESG란 기업 경영 시 재무적 지표에 더해 환경과 사회 영향, 윤리적인 지배구조 등 비재무적 성과도 중요하게 고려하는 것이다. 기존의 기업... GS건설과 LG유플러스는 산재 예방을 위해 인공지능(AI)·무선통신 인프라를 건설 현장에 적용한 스마트건설 기술개발에 나섰다. SK텔레콤과 카카오는 ESG..."
235,"""알고리즘 뒤에 숨는 기업 너무 많이 봐왔다""",2021.05.12.,과기정통부는 '사람 중심의 인공지능'을 키워드로 자율규범 성격의 '국가 AI 윤리기준'을 발표했다. 방통위는 최근 기업 자율규제에 초점을 맞춘 'AI 기반 추천 서비스 이용자 보호를 위한 기본원칙'을 공개했다. 하지만 자율규제만으로는 AI의 역기능을 방지하고 이용자 보호할 수 없다는 게 시민사회의 비판이다....
236,"서울과학기술대학교, '대한민국 혁신인물(기업·기관) 브랜드 대상' 수상",2021.05.12.,인재상인 ▲윤리적 인재(Ethic) ▲실천적 인재(Practicality) ▲창의적 인재(ideal Creativity)와 6대 핵심역량인 ▲인문 ▲소통 ▲학문 ▲글로벌 ▲창의 ▲융합... 기존 2개월이던 여름방학기간을 3개월로 확대하여 4개 분야 ▲파이썬 등 프로그램 기반 코딩스쿨 ▲AI 인공지능스쿨 ▲메이커스 기반 창업스쿨 ▲반도체...
237,학생 맞춤형 공간·교육 통해 '세종 고교학점제' 선도한다,2021.05.12.,"과학·AI·예술·인문 등 중점 학습도 고교학점제 전면 도입 앞서 준비 최선 [충청투데이 강대묵 기자] 세종시교육청이 2025년부터 전면 도입되는... 속에서 인공지능의 윤리적 결정에 대한 사회적 인식, 딥페이크 기술의 양면성 등에 대해 심도 있게 토의해 인공지능 사회에서 요구되는 윤리 의식을 기르고 있다...."
238,"“ESG 가치, 대학 정책-학사 운영 핵심 의제로”",2021.05.12.,"이 총장은 “학생 중심의 교육혁신대학 실현을 위해 인공지능(AI)과 연계된 환경, 기후, 윤리 교육을 강화할 생각”이라며 “ESG를 실제 교과과정에 넣어 학생들이 선택할 수 있도록 할 것”이라고 밝혔다. 그는 이어 “지역혁신(RIS) 사업 등을 통해 지역과 함께하는 사업을 발굴하고 3단계 산학연 협력..."
239,"[테마캠퍼스/경희대학교] 첨단학과 신설, 약학과 6년제 개편으로 인간 중심 후...",2021.05.20.,"인공지능학과가 추구하는 인재상은 △글로벌 경쟁력을 갖춘 AI Core 인재 △AI+X 융합 능력과 실전 능력을 갖춘 인재 △인간 중심의 윤리의식을 갖춘 인재 △생태 경제학적 가치를 추구하는 인재다. 약학과가 2022학년도부터 6년제로 개편, 이론과 임상·실무 교육의 확장으로 국민 보건 향상을 위한 약학인을..."
240,'제2 이루다 없게'…AI 개발-운영 개인정보보호 자율점검표 마련,2021.05.12.,"'사생활 침해·사회적 차별없게 유의' 등 핵심원칙과 단계별 기준 제시 추가 의견 반영·상세 체크리스트 포함해 이달 말 최종 발표 인공지능(AI) 챗봇... 먼저 개인정보보호법과 개인정보보호 중심설계(PbD·Privacy by Design) 원칙, 과학기술정보통신부의 AI 윤리기준 등을 통합해 6대 핵심 원칙을 적법성·공정성..."
241,"임혜숙 장관, 취임 후 첫 발걸음…경북대 실험실 사고현장",2021.05.12.,"이들은 차세대 인공지능(AI)과 뇌-기계연결(BMI), 뇌파통신 등은 4차산업혁명을 주도할 ‘미래 유망 선도기술’이고 치매와 우울증 등 뇌 질환을 극복하기... 임 장관은 ""뇌는 현대과학이 풀어내야 할 미지의 영역""이라며 ""뇌 연구의 핵심은 사람에게 있는 만큼 연구 과정에서 윤리적 문제도 함께 고려해야 한다..."
243,기업 문화가 그 기업의 미래를 말해준다,2021.05.12.,"경쟁에서 이기는 것이 윤리보다 더 중요할까. 사실 이 문제 중 큰 액자에 걸린 선언문을 힌트 삼아 풀 수 있는 것은 하나도 없다. 아니 애초에 정답이 없는... 인공지능(AI)이 인간을 대체하고 사업의 흥망성쇠 주기는 점점 짧아지고 있으며 미래를 예측한다는 것은 불가능에 가깝다. 이런 시대에는 원하든, 원하지..."
244,"보험硏, '코리아 핀테크 위크 2021' 온라인 세미나 개최",2021.05.18.,"'보험산업의 인공지능(AI) 적용 현황과 과제'라는 주제로 열리는 이번 세미나는 보험산업의 디지털 전환에 있어서 AI의 보험산업 적용 현황을 알아보고... 상무(AI와 보험 비즈니스 전망), 홍성호 보험개발원 팀장(보험산업 AI 적용 현황 및 주요 이슈), 김규동 보험연구원 연구위원(보험산업의 AI 윤리문제와..."
246,[기관탐방]'국민과 함께 수산과학연구 100년' 국립수산과학원,2021.05.12.,"아울러 인공지능(AI) 기반 원격진료기능을 개발해 지원 영역을 확대해 갈 방침이다. NIFS는 2022년까지 세 가지 목표를 두고 있다. Δ연 1건씩 세계 최고수준... 또 투명, 고정, 청렴한 윤리경영 강화, 사회적 가치 중심 효율적 조직을 운영해 고객만족도 향상을 도모한다는 전략이다. 최완현 NIFS 원장은..."
247,4차산업시대 일자리 창출의 주체,2021.05.12.,"결국 4차산업혁명시대, 인공지능 시대가 더 빨리 다가오면서 AI와 로봇이 인간의 일자리를 빠른 속도로 잠식하고 있는 상황이다. 많은 전문가들은... 우리나라 국가의 힘을 강하게 만드는 중추적인 역할을 하게 될 주체가 될 것임을 믿어 의심치 않는다. 전창배 한국인공지능윤리협회 이사장, 아이오냅 대표이사"
248,[디지털 이코노미] AI 안면인식기술 지닌 MS가 규제를 요청한 사연은,2021.05.12.,인공지능(AI) 안면인식 기술이 대표적이다. 기업이 정부에 특정 제품을 규제해달라는 요구를 이상하게 여기는 사람들도 많았다. 실리콘밸리에서는 관련... 이후 사내 AI 윤리위원회에서는 전 세계 자유와 민주주의를 지속적으로 감시하는 독립 감시단체인 ‘프리덤 하우스’가 지적한 국가에 안면인식 기술 사용...
250,“AI 컴퍼니 DNA로 싹 바꾼다”…SK텔레콤 탈바꿈 첫 걸음,2021.05.13.,SK텔레콤이 ‘인공지능(AI) 컴퍼니’로 도약하기 위해 ‘사람 중심의 AI’를 핵심으로 하는 7대 AI 이념을 마련했다. 올 초 박정호〈사진〉 SK텔레콤... 피드백까지 AI가 적용되는 모든 단계에서 윤리성을 확보할 수 있도록 할 예정이다. AI 체크리스트도 개발한다. 체크리스트는 기존 AI 서비스에 적용된다....
251,"개인정보위, AI 관련 개인정보보호 자율점검표 이달말 공개",2021.05.13.,"개인정보보호위원회는 인공지능(AI) 서비스 관련 개인정보보호 자율점검표를 이달 말에 발표한다. AI 서비스 개발자·운영자가 반드시 알아야 할... 활용과 AI 기술발전에 대응할 계획이다. 윤종인 개인정보위 위원장은 ""최근 AI로 인한 사생활 침해 등 다양한 윤리적 이슈가 발생하고 있는데, AI 서비스 개발..."
252,"SKT, ‘사람’ 중심의 AI 가치 추구",2021.05.13.,"자문단에는 이번 추구 가치 제정의 자문 역할을 한 연세대 법대 오병철 교수(윤리 법학)와 서울대 법대 박상철 교수(인공지능법), 서울과학기술대 김현경 교수(지적재산권, 정보기술), AI 사회적 기업인 테스트웍스 윤석원 대표, 카이스트 전산학부 오혜연 교수(소셜 컴퓨팅), 김윤 CTO가 참가한다. SKT는..."
253,정세균 “성장·분배 담론은 DJ와 나뿐…주전자 아닌 솥 될 것”,2021.05.12.,"자문단은 2011년 조직된 싱크탱크 ‘국민시대’(대표 장하진 전 여성부 장관)가 주축으로,국회 공직자윤리위원장을 맡았던 윤성식 고려대 행정학과 명예교수가 좌장이다. 박찬표 목포대 정치학 교수가 정치 어젠다를, 공구 한양대 의학과 교수가 4차 산업혁명과 인공지능(AI) 부분을, 이근 서울대 국제대학원..."
254,"[하승창의 생각가게]6. 편견에 취약한 알고리즘, 투명하게 설명돼야",2021.05.12.,"만약 잘못된 윤리기준을 가지고 판단하고 결정할 때 사용되는 인공지능이 있다면 그 피해를 입는 사람들은 대개 이미 우리 사회에서 불평등한 상태에... 백인남성은 거의 오류를 내지 않았고, 백인여성에게선 가끔 오류가 났고, 흑인 남성은 잦은 오류가, 흑인 여성은 얼굴 발견 못함 이라는 메시지를 보내는 AI는..."
256,"보험연구원, '코리아 핀테크 위크' 온라인 세미나 개최",2021.05.12.,"이번 세미나의 주제는 '보험산업의 인공지능(AI) 적용 현황과 과제'다. 주제발표는 이준섭 한화생명 상무(AI와 보험 비즈니스 전망), 홍성호 보험개발원... (보험산업의 AI 윤리문제와 윤리기준 제정 방안) 등이 진행한다. 성주호 경희대 교수 사회로 진행되는 패널토론에는 강용성 와이즈넛 대표, 김민기..."
258,"네이버, '초대규모 AI' 공개한다… 'AI NOW' 25일 개최",2021.05.12.,"뿐만 아니라 글로벌 AI 리더십 확보를 위한 연구 생태계 조성 계획, '올바른' AI 사용을 위해 네이버가 학계와 함께 설계한 AI 윤리 준칙이 현실에서 적용되고 있는 방식도 함께 공유될 예정이다. [네이버 제공] 테크 세션을 통해서는 방대한 양의 한국어 데이터를 학습하는 과정, 검색이나 인공지능 비서..."
259,이철성 총장 “가르쳤으면 책임지자는 건양대 철학에 ESG 가치 접목”,2021.05.12.,"이 총장은 “학생 중심의 교육혁신대학 실현을 위해 인공지능(AI)과 연계된 환경, 기후, 윤리 교육을 강화할 생각”이라며 “ESG를 실제 교과과정에 넣어 학생들이 선택할 수 있도록 할 것”이라고 밝혔다. 그는 이어 “지역혁신(RIS) 사업 등을 통해 지역과 함께 하는 사업을 발굴하고 3단계 산학연 협력..."
260,[기자시각] IT 기술 발전이 가져올 미래 없어질 직업 '기자'…기계들 틈에서 ...,2021.05.12.,4차 산업 혁명 자체가 IT(정보기술)를 핵심으로 하는 디지털과 바이오 산업 등 AI(인공지능·Artificial Intelligence) 기술 및 사물인터넷(IoT·Internet of... 공헌·지배구조 윤리경영) 경영을 메인 이슈로 다루고 있다. 4차 산업 혁명은 이미 일상화가 돼버렸다. 지난달 개최됐던 정보통신기술 전시회인...
261,[안혜리 논설위원이 간다]절박한 네이버가 몸을 낮췄다,2021.05.12.,네이버의 인공지능(AI) 플랫폼인 클로바 CIC 정석근 대표가 지난 4월 1일 이렇게 대면 보고를 하자 이해진 네이버 창업자(GIO·글로벌투자책임자)는... 여성 혐오 논란 등으로 올 초 서비스 시작 19일 만에 퇴출당한 챗봇 '이루다' 사례에서도 볼 수 있듯 AI 윤리 문제는 서비스에 앞서 반드시 해결해야 한다. 하...
262,보험사 숙원 '공공의료데이터' 물꼬 튼다,2021.05.12.,24일 업계 따르면 보건복지부 산하 생명윤리위원회(IRB)는 최근 생명·손해보험사 10개사 중 2개사를 선정해 공공의료데이터 사용을 위한 신청을... 이후 빅데이터·인공지능(AI) 산업발전을 위해 국가차원에서 '아시아 실리콘밸리 샌드박스'를 추진해 보험사를 포함한 산업계에 의료데이터 한시적 신청(1년간)과...
263,"""AI, 개인정보는 이렇게""…'이루다' 재발 막는다",2021.05.18.,"개인정보보호위원회가 인공지능(AI) 등 신기술 기반 서비스 개발 기업이 알아야 할 개인정보보호법 내용 및 실천사항을 확인할 수 있는 자율점검표를... 윤종인 개인정보위 위원장은 “최근 AI로 인한 사생활 침해 등 다양한 윤리적 이슈가 발생하고 있는데, AI 서비스 개발·운영 과정에서 방대한 개인정보가..."
264,"포스텍, 소통과공론연구소 심포지엄 '과학기술의 사회적 책임'",2021.05.18.,"이번 정기 심포지엄에서는 장애, 의료, 환경, AI 등 다양한 분야의 전문가들이 발표를 맡았다. 최근 코로나19를 비롯하여 전 지구적 차원의 위기감이... 2부에서는 포스텍 환경공학부 최원용 교수와 서울대 철학과 천현득 교수가 '지속가능한 환경과 과학기술', '인공지능에서 윤리가 왜 문제인가'라는 주제로..."
