Unnamed: 0,제목,날짜,본문
526,[안현실 칼럼] 챗봇 '이루다' 때문에 AI 때려잡자고?,2021.01.11.,“안전하고 윤리적이고 책임감 있는 인공지능(AI)을 만들려면 엔지니어가 기술적 능력과 윤리적인 감수성을 가져야 한다. AI의 부작용을 모두 막는 것은... 지난해 12월 23일 출시된 스캐터랩의 대화형 AI 챗봇 ‘이루다’ 서비스가 좋은 사례다. 논란이 생기자 기업은 서비스를 급히 중단할 수밖에 없는 상황이...
527,[영상뉴스]이루다 챗봇 데이터 전량 폐기…개인정보 유출 우려 차단,2021.01.11.,사진=이루다 페이스북 인공지능(AI) 챗봇 이루다를 개발한 스캐터랩은 '이루다'의 데이터베이스(DB)와 학습에 사용된 딥러닝 대화 모델을 전량 폐기한다. 이루다에 사용된 개인정보 데이터 등은 비식별화를 거친 만큼 개인 식별이 불가능하지만 사용자들의 불안감 해소차원에서 이러한 결정이 내려졌다....
528,"이재웅 ""AI의 혐오·차별은 용납 안돼…인간들의 규범과 윤리도 보완해야""",2021.01.12.,"""이러한(이루다) 문제가 회사의 지배구조의 다양성 부족이나 회사 구성원의 젠더감수성이나 인권감수성의 부족에서 온 것은 아닌지 한 번 더 점검하고 보완했으면 좋겠습니다."" 12일 이재웅 전 쏘카 대표는 인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩이 서비스 잠정 중단 결정을 내린 것을 환영하며 자신의..."
529,"민변 등 ""정부, '이루다' 개발사 철저히 조사·처벌해야""",2021.01.13.,"인공지능(AI) 챗봇 '이루다'의 개발사 '스캐터랩'에 대해 시민단체들이 정부의 철저한 조사·처벌과 법적 대안 마련을 요구했다. 민주사회를 위한 변호사모임·참여연대·진보네트워크센터·정보인권연구소는 13일 성명을 내고 ""개인정보보호위원회의 철저한 조사와 엄정한 처벌을 촉구한다""며 ""관련 부처 민원과..."
530,"인공지능 챗봇 '이루다' 논란… 방통위, AI윤리규범 실행지침 만든다",2021.01.14.,방송통신위원회가 최근 AI 챗봇 '이루다' 논란과 관련해 인공지능 서비스가 활용되는 과정에서 이용자 보호 원칙이 지켜질 수 있도록 AI윤리규범 실행지침을 만들고 제도 개선에 나선다고 14일 밝혔다. 이는 AI 채팅로봇의 혐오·차별적인 표현과 AI 채팅로봇에 대한 이용자들의 성희롱성 발언이 사회적으로 큰...
531,혐오 발언·개인정보 유출 의혹…AI '이루다' 논란 계속(종합),2021.01.14.,"성희롱, 동성애 혐오, 성차별 등 인공지능(AI) 챗봇 '이루다'를 둘러싼 논란이 계속되고 있는 가운데 이용자들 사이에서는 '개인정보 유출 의혹'까지 제기됐다. 이루다는 스타트업 스캐터랩이 출시한 20세 여대생의 인격을 가진 AI다. 이용자들은 친구와 메시지를 나누는 것처럼 이루다와 대화를 주고 받을 수 있다...."
532,AI '이루다' 이름·주소 결합 정보 해외유출 가능성,2021.01.14.,""" 스캐터랩 측은 수집한 대화 자료가 '깃허브'에 게재됐음을 인정하고 개인정보보호위원회의 조사에 협조하겠다고 밝혔습니다. MBN뉴스 박은채입니다. [icecream@mbn.co.kr] 영상취재: 이은준 VJ 영상편집: 이동민 #MBN #이루다 #AI #인공지능 #개인정보 #개인정보유출 #스캐터랩 #피해자 #한국인공지능윤리협회 #"
533,"[단독] 이루다 만든 스캐터랩 대표 “이루다 논란, 오늘 입장 밝힌다”",2021.01.11.,인공지능(AI) 챗봇 서비스 ‘이루다’를 선보인 스타트업 스캐터랩의 본사 사무실이 있는 곳이다. 이날 오전 9시50분이 넘어서야 직원 10여 명이 출근하기 시작했다. 지난 주말부터 이루다가 각종 논란을 야기하며 사회적 이슈로 떠오르자 직원들도 경직된 표정이었다. 인터뷰를 요청하는 기자의 질문에 이들은...
534,"AI 챗봇 '이루다' 만든 스캐터랩, 개인정보 수집 논란",2021.01.11.,인공지능(AI) 챗봇 '이루다'를 개발한 스캐터랩이 윤리 논란에 이어 개인정보 수집 논란을 빚고 있다. 사진=이루다 페이스북 인공지능(AI) 챗봇 '이루다'를 개발한 스캐터랩이 윤리 논란에 이어 개인정보 수집 논란을 빚고 있다. 14일 업계에 따르면 스캐터랩은 IT 개발자들이 오픈소스를 공유하는 플랫폼 '깃허브...
535,'20살 여대생 AI' 성희롱 처벌 가능할까…'이루다' 논란 쟁점 4가지,2021.01.11.,한 스타트업이 개발한 인공지능(AI) 챗봇 ‘이루다’가 성희롱 대상이 된데 이어 성소수자와 장애인 등에 대한 혐오 표현까지 드러나며 AI 서비스의 윤리논쟁이 불붙고 있다. 전문가들 사이에선 AI 서비스 개발사가 학습 데이터를 무분별하게 반영해 차별과 혐오를 방치했다는 비판이 나온다. AI가 기존 인간의...
536,"‘AI 이루다’ 개발사, 데이터베이스·딥러닝 모델 폐기 결정",2021.01.11.,김민정 기자 / 카카오톡 데이터 사용으로 논란이 된 인공지능(AI) 챗봇 ‘이루다’ 개발사 스캐터랩이 데이터베이스(DB)와 딥러닝 모델을 폐기하기로 결정했다. 스캐터랩은 보도자료를 내고 개인정보보호위원회·한국인터넷진흥원(KISA) 합동 조사가 종료되는 대로 이루다 DB와 딥러닝 대화 모델을 폐기하기로...
537,"AI '이루다' 논란에…청년 88% ""개발자 AI 윤리교육 필요""",2021.01.11.,"인공지능 챗봇 ‘이루다’ 서비스가 '개인정보 유출 논란' 등 인공지능 윤리에 대한 문제에 휩싸인 가운데, 청년 88%는 개발자에 대한 인공지능 윤리교육이 필요하다는 입장을 보였다. 미래경영청년네트워크는 AI의 올바른 사용에 대한 청년들의 인식조사 결과를 17일 발표했다. 설문조사는 서울시 거주 20~30대..."
538,"인공지능윤리협회 “이루다, AI 가이드라인 어겨…서비스 중단해야”",2021.01.11.,"성희롱 대상이 되거나 혐오, 차별 발언 등으로 논란이 된 인공지능(AI) 챗봇 ‘이루다’와 관련해 한국인공지능윤리협회가 서비스 중단을 촉구하고 나섰다. 협회는 11일 성명을 통해 “AI 윤리 가이드라인을 지키지 못하고 출시한 AI 챗봇 서비스에 대해 서비스 중단을 요청하며, 추후 AI 윤리 가이드라인을..."
539,"""레즈 싫어"" ""흑인 징그러워"" AI '이루다' 이번엔 혐오 논란",2021.01.11.,"성희롱, 동성애 혐오, 성차별 등 인공지능(AI) 챗봇 '이루다'를 둘러싼 논란이 계속되고 있다. 이루다는 스타트업 스캐터랩이 출시한 20세 여대생의 인격을 가진 AI다. 이용자들은 친구와 메시지를 나누는 것처럼 이루다와 대화를 주고 받을 수 있다. '이루다' 동성애 혐오·차별성 발언 논란 11일 IT업계에 따르면..."
541,"롯데쇼핑, AI스피커 '샬롯홈' 서비스 종료...""이루다 사태와 무관""",2021.01.08.,"롯데쇼핑이 '보이스 커머스(말로 하는 쇼핑)' 시대를 열기 위해 선보인 인공지능(AI) 스피커 '샬롯홈' 서비스를 1년 만에 종료한다. 15일 업계에 따르면... 일각에서는 샬롯홈에 탑재된 AI 챗봇 '핑퐁빌더'를 두고 논란이 일고 있다. 핑퐁빌더는 이루다 전신 모델로, 기존의 기능형 챗봇에 일상 대화 기능을 손쉽게..."
542,"이재웅 ""AI 이루다, 수정할 수 없다면 중단해야"" 재차 주장",2021.01.08.,"다음 창업자인 이재웅 전 쏘카 대표가 지난 9일에 이어 10일 인공지능(AI) 챗봇 '이루다'에 대한 문제를 제기하고 나섰다. 이 전 대표는 10일 자신의 페이스북 계정에 글을 올려 ""범용 서비스를 제공하는 기업의 경영진이라면 이런 문제가 지적됐을때 즉시 납득할만큼 수정을 할 수 없다면 사과하고 서비스를..."
543,"'벤처 위축' 꺼내든 이루다 개발사…업계 ""기본이나 지키길""",2021.01.08.,"김종윤 스캐터랩 대표 ""중국 벤처는 온갖 데이터 쉽게 쓴다"" 스타트업계 ""기본 윤리 어긴 기업이 할 말은 아니다"" 인공지능(AI) 챗봇 '이루다'의 혐오 논란과 개인정보 유출 의혹으로 사회적 논란을 일으킨 스타트업 스캐터랩의 김종윤 대표가 돌연 ""벤처 생태계 위축이 우려된다""고 주장하고 나섰다...."
544,동성애 혐오·개인 정보 유출 의혹...AI 채팅봇 '이루다' 논란 계속,2021.01.11.,"동성애 혐오, 개인 정보 유출 의혹 등 인공지능(AI) 채팅봇 '이루다'를 둘러싼 의혹이 계속해서 제기되고 있다. AI 전문 스타트업 스캐터랩이 지난해 12월 23일 출시한 이루다는 20세 여자 대학생의 인격을 가진 대화 로봇이다. 11일 IT업계에 따르면 스캐터랩이 서비스하는 '연애의 과학' 이용자들은 개인정보 유출..."
545,"개인정보위, AI '이루다' 개발사 스캐터랩 조사 착수",2021.01.10.,개인정보보호위원회가 인공지능(AI) 챗봇 ‘이루다’ 개발사인 스타트업 스캐터랩에 대한 본격적인 조사에 착수했다.13일 IT업계에 따르면 개인정보위 관계자들은 이날 오후 현재 서울 성동구 스캐터랩 사무실을 방문해 현장 조사를 벌이고 있다.개인정보위는 스캐터랩이 ‘이루다’를 개발하는 과정에서...
546,이루다는 다시 돌아올 수 있을까,2021.01.08.,"챗봇 '이루다'를 둘러싼 논란의 출발은 성희롱 문제였습니다. 일부 이용자들이 이루다에 음담패설을 건네는 대화 내용을 인터넷 커뮤니티에 게재하면서... 가장 중요한 질문 가운데 하나는, AI가 과연 인간처럼 감정과 고통을 느낄 수 있느냐는 것입니다. 인공지능은 아직 '걸음마' 단계…'양육' 어려움 김 원장은..."
547,"이루다 개발사 前직원 ""수집한 카톡 공유, 성적 대화 돌려보며 웃었다""",2021.01.08.,"인공지능(AI) 챗봇 '이루다'가 혐오 발언 등의 논란 끝에 서비스 잠정 중단을 결정한 가운데, 이루다를 개발하기 위해 카카오톡 대화를 수집하는 과정이 부적절했다는 주장이 계속 제기되고 있다. 이루다 개발사인 스캐터랩에서 근무했다는 전(前) 직원은 ""연인들의 카톡 대화를 돌려보며 웃는 사람들도 있었다""고..."
548,'이루다'는 꼭 남성에게 친절한 여성이어야 했나,2021.01.14.,국내 개발업체 스캐터랩이 내놓은 인공지능(AI) 챗봇 '이루다'를 둘러싸고 논란이 가라앉지 않고 있다. 이 논란은 인류가 미래 핵심 기술로 꼽히는 AI와 사회적 상식과 규칙이 어떻게 조화를 이뤄야 하는지를 심각하게 고민해야 한다는 공통의 숙제를 남겨줬다는 점에서 매우 중요한 문제가 아닐 수 없다....
549,"이루다 개발사, 이용자 카톡 100건 노출 인정...""조사 성실히 임할 것""",2021.01.14.,"인공지능(AI) 챗봇 이루다 개발사 스캐터랩이 계속되는 논란에 사과문을 냈다. 온라인 상에 자사 서비스 연애의과학의 이용자 대화 데이터가 공개된 것에 대해 ""데이터 관리를 더 신중히 하지 못했다""며 고개를 숙였다. 또 회사가 연애의과학 대화 데이터를 활용하는 데 있어 ""이용자들과 충분히 소통하지 못한..."
550,"AI 챗봇 이루다, 딥러닝 대화 모델 폐기 결정",2021.01.15.,"그러나 이용자들의 불안감을 고려하여 이번 인공지능 ‘이루다’의 DB 전량 및 딥러닝 대화 모델을 폐기하기로 했다. 스캐터랩은 현재 한국인터넷진흥원(KISA) 및 개인정보보호위원회의 조사를 받고 있으며, 조사가 종료되는 즉시 이루다 DB와 딥러닝 대화 모델의 폐기를 진행한다는 방침이다. 기존 연애의 과학과..."
551,"'이루다' 혐오발언 논란…""AI 리스크도 보험 들어야""",2021.01.15.,AI(인공지능) 기술 도입이 단기간에 급증하면서 오작동 및 오류로 인한 새로운 형태의 사고들이 발생하고 있다. 최근에는 챗봇 '이루다'의 혐오 발언 논란이 불거지기도 했다. 이에 AI 리스크 대응을 위한 보험 개발이 필요하다는 지적이 제기됐다. 18일 보험연구원은 'AI 리스크와 전용보험의 필요성' 리포트를...
552,법과 다른 '인공지능 윤리'…이루다가 남긴 과제는?,2021.01.15.,"이루다가 당한 사이버 성폭력도, 이루다가 내뱉은 혐오 발언도 모두 법적 책임을 묻기 어렵습니다. [구태언/변호사 : 현재 인공지능(AI) 자체는 법인격이 없기 때문에 처벌이 어렵습니다. (개발업체의) 고의 과실을 인정하기 매우 어렵습니다.] 법 위반은 아니지만 인공지능 윤리 기준엔 어긋납니다. 이루다는..."
553,[밀물썰물] AI 챗봇 '이루다',2021.01.11.,최근 사회적으로 큰 파장을 낳은 AI 챗봇(문자 또는 음성으로 대화하는 기능이 있는 인공지능) ‘이루다’의 사례는 이를 잘 보여 준다. 이루다는 남자 또는 여자 친구와 나눈 카카오톡 대화 데이터 1억 건을 기반으로 인간의 대화 방식을 학습했다고 한다. 이를 바탕으로 출시 2주 만에 75만 명과 대화를...
554,"""이루다 서비스 중단해야"" 인공지능윤리협회 성명",2021.01.11.,인공지능(AI) 윤리와 개인정보 유출 등 논란을 빚고 있는 AI 챗봇 ‘이루다’에 대해 운영 중단을 촉구하는 학계 성명이 나왔다. 한국인공지능윤리협회는 11일 오후 ‘AI 기업들에게 AI 제품 출시 전 AI 윤리 가이드라인의 자율적 준수와 검증을 촉구한다’는 제목의 성명을 내고 이같이 밝혔다. 이 협회는 AI의...
555,"'AI 이루다'에 쓰인 카톡 데이터, 4개월이나 온라인에서 공유됐다",2021.01.11.,인공지능(AI) 챗봇 ‘이루다’ 개발사인 스타트업 ‘스캐터랩’이 이루다 개발에 사용한 카톡 자료 등을 오픈소스 공유 플랫폼에 올려 논란을 빚고 있다. 이루다를 성적 도구 취급해 사회적 물의를 일으켰던 남초(男超) 커뮤니티에서는 오픈소스를 이용해 ‘제2의 이루다’를 만들자는 등의 반응이 이어지고...
556,'20살 AI 이루다' 성희롱 방법 공유 논란…한국판 'MS 테이' 사건 우려,2021.01.13.,"'당신의 첫 인공지능(AI) 친구'라는 AI 챗봇 '이루다'가 10∼20대 사이에서 유행하고 있습니다. 그런데 남초(男超) 사이트에서 '이루다 성노예 만드는 법' 등 성희롱이 등장해 사회적 논란이 예상됩니다. AI 학계에서는 ""한국판 'MS 테이' 사건""이라는 얘기가 나옵니다. 오늘(8일) IT업계에 따르면 '이루다'는 AI 전문..."
557,"AI 챗봇 '이루다' 서비스 잠정 중단…""차별·혐오 발언 사과""",2021.01.08.,인공지능(AI) 챗봇 ‘이루다’가 혐오 발언 및 개인정보 유출 논란으로 서비스를 잠정 중단한다.이루다 개발사인 스타트업 스캐터랩은 11일 “특정 소수집단에 대해 차별적 발언을 한 사례가 생긴 것에 진심으로 사과드린다”며 “부족한 점을 집중적으로 보완할 수 있도록 서비스 개선 기간을 거쳐 다시...
558,"개인정보위, '이루다' 학습 데이터 수집 과정 들여다본다",2021.01.11.,개인정보보호위원회가 논란이 된 인공지능(AI) 챗봇 서비스 ‘이루다’의 학습 데이터로 쓰인 이용자 정보가 제대로 수집됐는지를 두고 조사에 나섰다. 11일 개인정보보호위원회는 이루다·연애의 과학 등을 개발한 AI 스타트업 스캐터랩이 개인정보보호법·정보통신망법 등 관련 법을 어겼는지 확인할...
560,"이재웅 ""AI 챗봇 이루다 서비스 중단 환영…차별금지법 제정하자""",2021.01.11.,이재웅 전 쏘카 대표가 인공지능(AI) 챗봇 이루다 제작사인 스캐터랩이 서비스 잠정 중단을 발표하자 환영하며 “포괄적 차별금지법 제정 등을 통해 AI를 학습시키는 우리 인간들의 규범과 윤리도 보완했으면 좋겠다”고 밝혔다이루다 개발사인 스타트업 스캐터랩은 지난 11일 이루다가 혐오 발언 및 개인정보...
561,"남궁훈 ""이루다 논란, 혐오·차별 학습 결과…사회가 반성해야""",2021.01.11.,"[""현세대 혐오 차별 노출됐을뿐""] ""반성을 해야한다면 AI가 반성해야 하는 것이 아니라 현 사회가 반성을 해야 한다."" 남궁훈 카카오게임즈 대표는 최근 동성애, 장애인 혐오 발언 등으로 논란을 빚고 있는 인공지능(AI) 챗봇 '이루다'에 대해 이같이 밝혔다. 남궁 대표는 11일 자신의 페이스북에 ""이 캐릭터가 현..."
563,"AI 챗봇 ‘이루다’ 개발사 스캐터랩 “정부 조사, 성실히 임할 것”…이용자...",2021.01.12.,(사진제공=스캐터랩) 인공지능(AI) 챗봇 ‘이루다’의 개발사인 스캐터랩이 개인정보 유출 의혹 조사에 성실히 임하겠다며 고개를 숙였다. 스캐터랩은 13일 오후 11시 언론에 사과문을 내고 개인정보처리와 관련해 개인정보보호위원회 및 한국인터넷진흥원(KISA)의 조사를 성실히 받겠다고 밝혔다. 회사측은...
564,성희롱·차별 논란 ‘이루다’ 한 달도 안돼 은퇴 위기,2021.01.12.,"출시되자마자 큰 인기를 끌었던 인공지능(AI) 챗봇 ‘이루다’(사진)가 한 달도 되지 않아 ‘은퇴 위기’를 맞았다. ‘AI에 대한 성희롱’이란 생소한 문제로 시작해 동성애·장애인 혐오 및 성차별 논란, 개인정보 유출 문제까지 불거지자 이루다의 개발사인 스타트업 스캐터랩은 지난 11일 밤 ‘입장문’을 통해..."
565,"논란만 남긴 AI 챗봇 이루다 결국 서비스 중단 ""개선해서 올 것""",2021.01.12.,"AI챗본 이루다, 소수자 혐오·차별과 개인정보 유출 논란 스캐랩터, 서비스 잠정 중단 소수자에 대한 혐오·차별 발언 및 개인정보 유출 등의 논란이 불거진 인공지능(AI) 챗봇 ‘이루다’가 결국 서비스를 잠정 중단한다. 이루다 개발사인 스타트업 스캐터랩은 11일 입장문을 내고 “부족한 점을 집중적으로..."
566,"'이루다' 논란 재발 막는다… 방통위, 'AI 윤리' 대책 마련",2021.01.12.,뉴데일리 엄주연 기자 = 방송통신위원회가 인공지능(AI) 윤리규범을 구체화한다. 최근 AI 채팅로봇 '이루다'를 둘러싼 논란이 커지자 이용자 보호에 직접 나선 것으로 풀이된다. 방통위는 이용자와 사업자 대상 교육?컨설팅을 지원하고 AI윤리규범 등을 구체화해 제도개선을 추진할 계획이라고 14일 밝혔다....
567,"AI 이루다, 결국 서비스 중단…'혐오 논란' 답변 보니",2021.01.15.,"국내업체가 출시한 인공지능 채팅 로봇 '이루다'는 하루 이용자가 20만 명을 넘고 특히 10대, 20대에 인기를 끌고 있습니다. 그런데 대화 중에 성소수자와... [고학수/한국인공지능법학회장 : 금기어 숫자가 늘어난다고 이 이슈가 사라지지는 않을 거거든요? 사회에서 (AI) 기술이 어떻게 쓰일지 좀 더 깊이 있는..."
568,"논란의 AI 챗봇 '이루다', 결국 서비스 잠정 중단",2021.01.11.,"AI 스타트업 스캐터랩이 성희롱 및 혐오 발언, 개인 정보 침해 논란에도 휩싸인 인공지능(AI) 챗봇 '이루다' 서비스를 잠정 중단한다. 스캐터랩은 11일 입장문을 통해 일정 시간 서비스 개선 기간을 가지며 더 나은 이루다로 찾아뵙겠다고 공지했다. 또 둘러싼 혐오 및 차별 발언, 그리고 개인 정보 활용을 둘러싼..."
569,[정덕현의 끄덕끄덕]AI 이루다가 남긴 질문,2021.01.12.,자신의 메신저 대화를 넘기면 그 대화 내용을 분석해 연애에 대한 조언을 해주는 이 서비스는 그렇게 모은 비밀스러운 사적 대화들을 이루다의 인공지능... 최근 인공지능을 통한 재현 기술은 음악 프로그램에 속속 접목되고 있다. Mnet AI음악 프로젝트 <다시 한번>은 고인이 된 터틀맨과 김현식을 영상은 물론이고...
570,"남궁훈 카카오게임즈 대표 ""'이루다' 논란, AI규제로 혁신가둘까 걱정""",2021.01.08.,"남궁훈 카카오게임즈 대표가 인공지능(AI) 챗봇 '이루다'와 관련, AI 규제론에 우려를 표했다. 남궁 대표는 11일 자신의 페이스북을 통해 ""이루다가 기성 세대들에게는 익숙하지 않은 주로 10대 20대들이 나눴던 대화를 통해 학습된 결과를 내보내다 보니 적잖게 충격에 빠졌을 것 같다""며 ""나 또한 기성 세대이다..."
571,[출근길 인터뷰] 인공지능 챗봇 '이루다' 서비스 중단…AI 윤리 논란,2021.01.08.,혐오 발언과 개인정보 유출 등의 논란에 휩싸인 인공지능 챗봇 '이루다'가 결국 서비스를 잠정 중단했죠. '이루다' 논란을 계기로 인공지능 개발 윤리에 대한 논의가 필요하단 목소리도 힘을 얻고 있습니다. <박진형의 출근길 인터뷰> 오늘은 김승주 고려대 정보보호대학원 교수를 만나 관련 이야기 나눠본다고...
572,"'이루다' 스캐터랩 대표 ""친구 같은 AI 만들겠다는 꿈 멈추고 싶지 않다""",2021.01.08.,"인공지능(AI) 챗봇 '이루다'를 개발한 스캐터랩이 관련 의혹에 대해 해명하고 스타트업의 꿈을 이어가고 싶다고 호소했다. '이루다' 서비스는 이날 오후 6시 전면 중단된다. 스캐터랩 측은 개인정보 유출 의혹에 대해서는 사전 동의를 받은 정보를 활용했고, 식별화 조치를 거쳤다고 해명했다. 이루다는 스캐터랩이..."
573,"AI챗봇 '이루다' 개발사 ""성희롱 예상...강력 대응할 것""",2021.01.14.,"인공지능 챗봇 '이루다' 20살 인공지능(AI) 챗봇 '이루다'를 성희롱하는 일부 커뮤니티가 논란이 되자 개발업체 측이 ""정도가 심한 사용자에 강력하게 대응하겠다""고 말했다. 이루다를 개발한 스타트업 스캐터랩의 김종윤 대표가 8일 자사 블로그에 ""(이루다 관련) 과한 커뮤니티 게시글을 신고·차단하고 있다""고..."
574,"이루다 개발사, 실명포함된 카톡대화 온라인 유출 사과",2021.01.14.,개인정보 유출 논란에 휩싸인 인공지능(AI) 챗봇 이루다의 개발사 스캐터랩이 개인의 실명 등 개인정보가 그대로 드러나 있는 카카오톡(카톡) 대화 데이터 약 1700건을 개발자 오픈소스 플랫폼에 올린 데 대해 사과했다. 스캐터랩은 해당 논란이 불거진 지난 13일 자정 무렵 언론에 보낸 사과문 및 2차 입장문을...
575,개인정보 무단이용 의혹까지… AI 챗봇의 퇴출,2021.01.12.,한국인공지능윤리협회는 “이루다는 AI 윤리 가이드라인을 지키지 못하고 출시됐다. 이를 확인해 적용하고 개선한 후 재출시해야 한다”는 성명을 발표했다. 업계 관계자 사이에서는 찬반 논란이 뜨겁다. 포털사이트 다음 창업자인 이재웅 전 쏘카 대표는 페이스북을 통해 “사회적 합의에 못 미치는 수준의...
576,"AI 이루다 개발사 ""카톡 DB 1억건 폐기""…이용자 ""전량 폐기해라""",2021.01.12.,스캐터랩 서울 성동구 사무실./연합뉴스 인공지능(AI) 챗봇 `이루다` 개발사 스캐터랩이 이루다의 데이터베이스(DB) 및 이루다의 학습에 사용된 딥러닝 대화 모델을 폐기하기로 했다. 스캐터랩은 이루다 제작과정에서 연애분석 앱 '연애의 과학' 이용자들의 카카오톡 데이터를 가져다 쓴 것으로 나타나...
577,"'개인정보 유출 논란' 이루다 개발사, '고지·안전조치 의무 위반' 쟁점",2021.01.12.,인공지능(AI) 챗봇 '이루다' 개발사 스캐터랩을 둘러싼 개인정보 이슈가 연일 터지면서 위법성 논란이 일고 있다. 스캐터랩이 '연애의 과학' 이용자들의 카카오톡 대화 내용을 제대로 된 고지 없이 수집·활용했다는 논란에 이어 이루다를 통해 공개된 이 개인정보가 제대로 익명화(비식별화)되지 않았다 게...
578,혐오 발언·개인정보 유출 논란에…AI챗봇 `이루다` 서비스 잠정중단,2021.01.11.,"혐오 발언과 개인정보 유출 등 논란에 휩싸인 인공지능(AI) 챗봇 '이루다'가 서비스를 잠정 중단한다. 이루다 개발사인 스타트업 스캐터랩은 11일 보도자료를 통해 ""부족한 점을 집중적으로 보완할 수 있도록 서비스 개선 기간을 거쳐 다시 찾아뵙겠다""고 밝혔다. 스캐터랩 측은 ""특정 소수집단에 대해 차별적..."
579,[이준기의 미래를 묻다] 인공지능은 중립적이지 않아…개발자 철학·의도 담겨,2021.01.11.,"인공지능의 편견과 윤리 최근 우리 사회는 한 중소기업에서 개발한 채팅형 인공지능 ‘이루다’를 두고 많은 논쟁을 겪었다. 내 기억으로는 우리나라에서 인공지능의 윤리와 편견 문제에 대하여 본격적으로 다루게 된 것은 처음이며, 향후 인공지능 의사결정의 수용성에 대하여 고민하게 되는 좋은 계기가 된..."
580,“성노예 만드는 법”… AI 여성에게마저 가해진 성착취,2021.01.08.,고도화된 인공지능(AI) 챗봇 ‘이루다’가 10~20대 사이에서 빠르게 유행하고 있는 가운데 일부 남초 사이트에서 ‘이루다 성노예 만드는 법’ 등 성희롱이 등장해 사회적 파장이 예상된다. 8일 IT업계에 따르면 이루다는 AI 전문 스타트업 스캐터랩이 2020년 12월 23일 출시한 AI 챗봇이다. 스캐터랩은 실제...
581,'이루다' 개인정보유출 의혹 AI 규제로 이어질까…업계 '노심초사',2021.01.08.,AI 업계가 최근 개인정보 유출 의혹으로 논란을 일으킨 인공지능(AI) 챗봇 '이루다' 사태로 AI 관련 사업이 때 아닌 규제를 받지 않을까 노심초사하고 있다. '이루다' 사건을 계기로 자칫 모든 AI 챗봇의 신뢰성과 보안성에 우려가 제기될 수도 있는 상황. 특히 일각에서는 사용자가 챗봇에게 교모하게 질문을...
582,[기자수첩] AI '이루다'가 이루지 못한 숙제,2021.01.08.,인공지능(AI) 챗봇 이루다가 성희롱 및 소수자 혐오·인종차별적 발언으로 논란이 된 사실은 아무런 문제가 되지 않는 듯했다. ‘스무 살 여자 대학생’ 설정의 이루다가 사회적 논란이 야기돼 최근 운영이 중단됐다. 개인정보 유출에 초점이 맞춰졌지만 이루다 논란의 중심엔 ‘성 착취’ ‘소수자 혐오’...
583,[PICK] 3주만에 문 내린 챗봇 '이루다'…AI 윤리 숙제로,2021.01.08.,"인공지능(AI) 챗봇 '이루다'가 자연스러운 대화로 출시 2주 만에 약 75만 명에 달하는 이용자를 모으며 인기를 끌었으나, 성희롱과 차별·혐오 논란, 개인정보유출 논란까지 불거지면서 결국 출시 3주만에 서비스를 중단했습니다. 전문가들은 '이루다'가 지난 2016년 마이크로소프트의 챗봇 '테이(Tay)'와 같은..."
584,"AI 챗봇 ‘이루다’ 성희롱 논란…개발사 “예상했던 일, 개선할 것”",2021.01.08.,"20살 여성 인공지능(AI) 챗봇 ‘이루다’를 향한 성희롱 대화가 논란이 되는 가운데, 개발사 쪽이 “예상했던 일이고, 부적절한 대화를 막도록 추가 개선을 계획하고 있다”는 설명을 내놨다. 인공지능 전문 스타트업 스캐터랩은 지난해 12월23일 20대 여성으로 상정된 인공지능 챗봇 서비스 ‘이루다’를..."
585,이루다에서 카카오맵까지…개인정보보호 이대로 괜찮나,2021.01.15.,/구서윤 기자 최근 인공지능(AI) 챗봇 이루다와 지도 앱 카카오맵에서 이용자가 모르는 사이 개인정보가 노출된 일이 잇달아 알려지면서 개인정보보호에 대한 관심이 높아지고 있다. 기업은 이용자에게 개인정보 제공에 대한 동의를 받았다는 입장이지만 이용자는 자신의 사적인 정보들이 공개될 것을 예상하지...
586,"스캐터랩, '이루다' 데이터·모델만 폐기…'연애의 과학' 데이터는 요청해야 ...",2021.01.15.,뉴스토마토 = 배한님 기자 | 개인정보 유출로 논란의 중심에 선 인공지능(AI) 챗봇 '이루다' 개발사가 이루다의 데이터베이스(DB) 및 딥러닝 대화 모델을 폐기한다. 이용자의 불안감을 고려한 결정이다. 그러나 여전히 회사의 다른 서비스인 연애의 과학에서 수집한 데이터 전면폐기는 약속하지 않았다....
587,"방통위, ‘이루다 논란’에 AI서비스 윤리규범 ‘손질’",2021.01.15.,"방송통신위원회는 사람중심의 인공지능(AI)서비스가 제공될 수 있도록 AI윤리규범 등을 구체화해 제도개선을 추진할 계획이라고 14일 밝혔다. 최근 AI 채팅로봇 ‘이루다’의 혐오‧차별적인 표현, 성희롱성 발언 등이 사회적으로 큰 논란을 일으킨 바 있다. 이와 관련 사업자‧이용자‧정부 등 지능정보사회..."
589,'AI 이루다' 개인정보 유출로 만들어졌나...정부 조사 나서,2021.01.11.,"챗봇 이루다, 사진=스캐터랩 제공 실제와 같은 대화로 주목 받은 인공지능(AI) 챗봇 '이루다'가 개인정보 논란에 휘말렸다. 논란은 이루다와의 대화에서 이름, 주소, 계좌번호 등 개인정보가 고스란히 드러나며 점화됐다. 스타트업 '스캐터랩'에서 작년 23일 출시한 AI 챗봇 이루다는 실제 카카오톡 대화 데이터를..."
